name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url,globalid,detector
"Экспресс, школа экстернат",../../sredneobrazovatelnaya-shkola/ekspress-srednyaya-obscheobrazovatelnaya-shkola/index.html,a703,tsentralnyij,"",52.8,"",7.0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaekspresssrednyayaobscheobrazovatelnayashkolaindexhtml.htm,9218560043|9218560083,express-externat.spb.ru,baee0f29c204d22d285f07cbdf8a39a2,not_detected
"№ 280, школа имени М. Ю. Лермонтова",../../sredneobrazovatelnaya-shkola/280-shkola-imeni-m-yu-lermontova/index.html,a22,admiraltejskij,5,52.8,"",8.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola280shkolaimenimyulermontovaindexhtml.htm,8122511415|8124173354,school280.ru,ecba4b2ba1cbe7b35b86084571b8b44c,select_by_number
"№ 225, школа",../../sredneobrazovatelnaya-shkola/225-shkola/index.html,a4,admiraltejskij,1,52.7,3.0,6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola225shkolaindexhtml.htm,8123125473|8123125268,www.225school.ru,669c20c1d0fff842ae45f36c22f4c1a7,select_exactly
"№ 256, школа",../../sredneobrazovatelnaya-shkola/256-shkola/index.html,a14,admiraltejskij,"",52.6,3.7,5.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola256shkolaindexhtml.htm,8123123907|8123102259,sc.adm-edu.spb.ru/256,af25d0ff33bc02f0979c96a1a81a6128,select_exactly
"№ 267, школа",../../sredneobrazovatelnaya-shkola/267-shkola/index.html,a19,admiraltejskij,"",52.5,"",3.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola267shkolaindexhtml.htm,8123161622|8123167910,267spb.ru,2d39b5c7e58ff62ca241391822bf4d56,not_detected
"ШКОЛА ТЕАТРА, ТЕЛЕВИДЕНИЯ И ШОУ-БИЗНЕСА (ШТТиШБ)",../../drugoe/shkola-teatra-televideniya-i-shou-biznesa/index.html,a39,admiraltejskij,"",52.2,"",8.3,Другое|Частная школа,../data/shkola-spb.ru/cache/drugoeshkolateatratelevideniyaishoubiznesaindexhtml.htm,8123149706|8123257193,www.ttishb.ru,29221d3e6142057b8543c4a2d71bbd37,not_detected
"№ 255, школа - отделение дополнительного образования «Школа-творчество»",../../drugoe/255-shkola-otdelenie-dopolnitelnogo-obrazovaniya-shkola-tvorchestvo/index.html,a13,admiraltejskij,"",51.0,3.9,8.5,Другое,../data/shkola-spb.ru/cache/drugoe255shkolaotdeleniedopolnitelnogoobrazovaniyashkolatvorchestvoindexhtml.htm,8123128007|8123148404,school255.spb.ru,46fd83c8ddca846c6ea2b2ece747d87c,select_by_number
"№ 616, Центр ""Динамика"" для детей с ДЦП",../../deti-s-osobennostyami-razvitiya/616-tsentr-dinamika/index.html,a754,admiraltejskij,"",50.8,3.2,9.3,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya616tsentrdinamikaindexhtml.htm,8122512897|8122511291,dinamika616.ru,522934ef1c115b8b44a339158414accb,select_by_number
"№ 259, школа",../../sredneobrazovatelnaya-shkola/259-shkola/index.html,a15,admiraltejskij,"",50.7,3.6,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola259shkolaindexhtml.htm,8127144025|8127143314,school259.spb.ru,6740edc7a11aad6056f67b034c8d73ad,select_exactly
"№ 260, школа",../../sredneobrazovatelnaya-shkola/260-shkola/index.html,a16,admiraltejskij,"",50.5,3.4,7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola260shkolaindexhtml.htm,8127137886|8127140551,sc260.adm-edu.spb.ru,4b857c6e38d3a429c3f0aadf947b7750,select_exactly
"№ 235, школа им. Д. Д. Шостаковича с углубленным изучением предметов художественно-эстетического цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/235-shkola-im-d-d-shostakovicha-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a8,admiraltejskij,"",49.1,3.6,6.5,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie235shkolaimddshostakovichasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8125725846|8125725845,school235.ru,257932ff2b358fe9f8b702bd054cedfe,select_by_number
"№ 317, школа",../../sredneobrazovatelnaya-shkola/317-shkola/index.html,a29,admiraltejskij,"",49.0,3.8,6.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola317shkolaindexhtml.htm,8123166455|8123161692,www.school317.ru,a226c0e86daece4bb567cf82b2a8ac58,select_exactly
"№ 245, школа",../../sredneobrazovatelnaya-shkola/245-shkola/index.html,a12,admiraltejskij,"",47.2,3.4,3.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola245shkolaindexhtml.htm,8127146614|8127140284,www.245school.ru,587d89b42474779ccadafdd5d9a63bb2,select_exactly
"УСПЕХ, общеобразовательный центр",../../sredneobrazovatelnaya-shkola/uspeh-obscheobrazovatelnyij-tsentr/index.html,a35,admiraltejskij,"",47.1,"",0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolauspehobscheobrazovatelnyijtsentrindexhtml.htm,8129109051|8124953638,uspex.spb.ru,0ea03d2eb6995812eb75852dec0ca272,not_detected
"ЛОГОС, средняя школа",../../sredneobrazovatelnaya-shkola/logos-srednyaya-shkola/index.html,a40,admiraltejskij,"",47.1,"",9.0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolalogossrednyayashkolaindexhtml.htm,8125718176|8123102528,school-logos.narod.ru,708f93dc823416dacae4046c24fa7a80,not_detected
"№ 288, школа",../../sredneobrazovatelnaya-shkola/288-shkola/index.html,a26,admiraltejskij,"",44.0,"",7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola288shkolaindexhtml.htm,8125754905,288school.ru,8bee782164553369cb09ca5439aedd9f,select_exactly
"№ 287, школа",../../sredneobrazovatelnaya-shkola/287-shkola/index.html,a25,admiraltejskij,1,43.7,"",8.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola287shkolaindexhtml.htm,8127863498|8127863530,sc.adm-edu.spb.ru/287,86834f9678ba8ec2a99c43e2d7c7787b,select_exactly
"№ 195, центр образования",../../sredneobrazovatelnaya-shkola/195-tsentr-obrazovaniya/index.html,a762,admiraltejskij,"",43.5,3.0,8.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola195tsentrobrazovaniyaindexhtml.htm,8127133190|8127135590|8127133250,www.school195.org.ru,bd6034f7772d8234d20f63234a1e7887,select_by_phones
Колледж при Санкт-Петербургском Университете Управления и Экономики (СПБУУиЭ),../../sredneobrazovatelnaya-shkola/gimnaziya-pri-sankt-peterburgskom-universitete-upravleniya-i-ekonomiki/index.html,a799,admiraltejskij,"",41.8,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolagimnaziyaprisanktpeterburgskomuniversiteteupravleniyaiekonomikiindexhtml.htm,81231339478123134948|8123133346,www.spbame.ru,7f3a1b8b8c995263433b070aa74ae2e9,not_detected
"№ 615, начальная общеобразовательная школа",../../nachalnaya-shkola/615-nachalnaya-obscheobrazovatelnaya-shkola/index.html,a31,admiraltejskij,"","","",8.2,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola615nachalnayaobscheobrazovatelnayashkolaindexhtml.htm,8122522904,school615.ucoz.ru,feaf80ad84f9e4e5af2b1ef06a188fb4,select_by_number
"№ 624, начальная общеобразовательная школа - детский сад",../../nachalnaya-shkola/624-nachalnaya-obscheobrazovatelnaya-shkola-detskij-sad/index.html,a32,admiraltejskij,"","","",8.1,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola624nachalnayaobscheobrazovatelnayashkoladetskijsadindexhtml.htm,8122513081,www.school624raduga.ru,a4cb52f7764f00bd8cd4a9385c041c28,select_by_number
Бизнес-школа «ДЕЛОВАЯ ВОЛНА»,../../sredneobrazovatelnaya-shkola/biznes-shkola-delovaya-volna/index.html,a34,primorskij,"","","",5.3,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolabiznesshkoladelovayavolnaindexhtml.htm,8123161283|8123166071|8123402610|8129827602,www.bwschool.ru,63ca9a2afb241a29475008995b7a1949,not_detected
ШКОЛА-ПЛЮС,../../sredneobrazovatelnaya-shkola/shkola-plyus/index.html,a38,admiraltejskij,6,"","",0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolashkolaplyusindexhtml.htm,8127107045,"",4e41a2fd405e59b3d1d290669a3fff2b,not_detected
Классическая еврейская гимназия-пансион,../../sredneobrazovatelnaya-shkola/klassicheskaya-evrejskaya-gimnaziya-pansion/index.html,a42,admiraltejskij,"","","",0,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaklassicheskayaevrejskayagimnaziyapansionindexhtml.htm,8127163815|8127108481|8127140743,"",be3d07e6fd8ecb11fb5bcebceceb0fe6,not_detected
ФРАНЦУЗСКАЯ ШКОЛА АНДРЭ МАЛЬРО в СПб,../../frantsuzskij-yazyik/frantsuzskaya-shkola-andre-malro-v-spb/index.html,a501,admiraltejskij,"","","",4.1,Другое|Французский язык|Частная школа,../data/shkola-spb.ru/cache/frantsuzskijyazyikfrantsuzskayashkolaandremalrovspbindexhtml.htm,8124980502,efsp.org,71e917bf5071db65cb251d4928864252,not_detected
"№ 2, речевая школа-интернат",../../deti-s-osobennostyami-razvitiya/2-rechevaya-shkola-internat/index.html,a773,admiraltejskij,1,"","",5.8,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya2rechevayashkolainternatindexhtml.htm,8122520456|8122523025,sc.adm-edu.spb.ru/2int,0337e392c55e7f41e91a18d6e0e9f3a1,select_by_phones
"№ 5,  коррекционная школа (V вида) для детей с нарушениями речи",../../deti-s-osobennostyami-razvitiya/5-korrektsionnaya-shkola-v-vida-dlya-detej-s-narusheniyami-rechi/index.html,a777,admiraltejskij,"","","",7.5,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya5korrektsionnayashkolavvidadlyadetejsnarusheniyamirechiindexhtml.htm,8123163055,sc.adm-edu.spb.ru/5kor,4e914ff41044c0c6f15b75dfecee0ef6,select_manual
"№ 522, коррекционная школа (VII  вида)",../../deti-s-osobennostyami-razvitiya/-522-korrektsionnaya-shkola-vii-vida/index.html,a1094,admiraltejskij,"","","",0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya522korrektsionnayashkolaviividaindexhtml.htm,8125739646|8125739645,https://sites.google.com/site/gscou522,5fa9f50bb19ef3c4a42c78a92677e7e0,select_by_number
"№ 231, специальная (коррекционная) школа (VIII вида)",../../deti-s-osobennostyami-razvitiya/-231-spetsialnaya-korrektsionnaya-shkola-viii-vida/index.html,a1097,admiraltejskij,"","","",7.8,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya231spetsialnayakorrektsionnayashkolaviiividaindexhtml.htm,8124172328,spb231.reg-school.ru,b5aee9e9efad1a548fce6a30ff349f7d,not_detected
"№ 30, физико-математический лицей",../../matematika/30-fiziko-matematicheskij-litsej/index.html,a63,vasileostrovskij,174,75.1,4.8,7.8,Математика|Физика,../data/shkola-spb.ru/cache/matematika30fizikomatematicheskijlitsejindexhtml.htm,8123558857|8123558858,www.school30.spb.ru,ce6e723662810ac2b108f560812d26da,select_by_number
Академическая гимназия СПбГУ,../../biologiya/akademicheskaya-gimnaziya-sankt-peterburgskogo-gosudarstvennogo-universiteta-43/index.html,a43,petrodvortsovyij,70,68.4,"",8.9,Биология|Математика|Физика|Химия,../data/shkola-spb.ru/cache/biologiyaakademicheskayagimnaziyasanktpeterburgskogogosudarstvennogouniversiteta43indexhtml.htm,8123225312|8123225311|8124506990|8124506500,www.agym.spbu.ru,8330aa94cde8acaaadce6cbdea24daf7,not_detected
"№ 4, школа им. Жака-Ива Кусто с углубленным изучением французского языка",../../frantsuzskij-yazyik/4-shkola-im-zhaka-iva-kusto-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a46,vasileostrovskij,16,63.6,"",6.9,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik4shkolaimzhakaivakustosuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8123551439|8123565440,ecolecousteau.ru,6ba9252e411321b9a3c65bb8bcbc691a,select_by_phones
"№ 24, гимназия им. И. А. Крылова",../../sredneobrazovatelnaya-shkola/24-gimnaziya-im-i-a-kryilova/index.html,a59,vasileostrovskij,10,61.8,"",6.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola24gimnaziyaimiakryilovaindexhtml.htm,8123237728|8123234323,www.gymn24.ru,f5a9adf8a34ad4bd92382c253f6bd018,select_by_number
"№ 586, гимназия",../../sredneobrazovatelnaya-shkola/586-gimnaziya/index.html,a69,vasileostrovskij,7,61.1,4.1,3.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola586gimnaziyaindexhtml.htm,8123518763,school586.spb.ru,7c6514161e64c33f9a1f36befc41b557,select_exactly
"№ 18, школа с углубленным изучением математики",../../matematika/18-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a56,vasileostrovskij,1,60.8,"",8.7,Математика,../data/shkola-spb.ru/cache/matematika18shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8123507809|8123505745,school18vo.ucoz.ru,b13f863fe5232ac4728e8fa66da285d1,select_by_url
"№ 12, школа с углубленным изучением английского языка",../../anglijskij-yazyik/12-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a52,vasileostrovskij,"",60.1,"",5.4,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik12shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123563712|8123564334,school-12.com,20b4bd77798f5e5568fe8c1720eaa096,select_by_number
"№ 31, школа с углубленным изучением английского языка",../../anglijskij-yazyik/31-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a64,vasileostrovskij,11,60.1,"",5.1,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik31shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123510780|8123513491,www.s31.ru,d5f3ab13e3f4fb67a20e48462650479a,select_by_phones
"№ 11, гимназия с углубленным изучением английского языка",../../anglijskij-yazyik/11-gimnaziya-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a51,vasileostrovskij,7,59.4,"",5.4,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik11gimnaziyasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123215750|8123215752|8123218532|8123215753,gymn11vo.ru,ca1aaf4213d44eb2d8634c45e97b2a50,select_by_number
"№ 700, школа с углубленным изучением иностранных языков",../../inostrannyie-yazyiki/700-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov/index.html,a72,vasileostrovskij,1,58.8,"",7.4,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki700shkolasuglublennyimizuchenieminostrannyihyazyikovindexhtml.htm,8123284381|8123284343,school700.edu.ru,1642CD3962249D6AAF0EEC2836023FB6,not_detected
Санкт-Петербургский государственный академический художественный лицей им. Б.В.Иогансона,../../hudozhestvenno-esteticheskoe-obrazovanie/sankt-peterburgskij-gosudarstvennyij-akademicheskij-hudozhestvennyij-litsej-im-b-v-iogansona-rossijskoj-akademii-hudozhestv/index.html,a44,vasileostrovskij,3,58.5,"",5.4,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovaniesanktpeterburgskijgosudarstvennyijakademicheskijhudozhestvennyijlitsejimbviogansonarossijskojakademiihudozhestvindexhtml.htm,8123224039|8123220381,www.artlicei.ru,407d0f795084e24214e6f5a99823aa19,not_detected
"№ 29, школа с углубленным изучением французского языка и права",../../pravo/29-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika-i-prava/index.html,a62,vasileostrovskij,7,57.5,"",6.7,Право|Французский язык,../data/shkola-spb.ru/cache/pravo29shkolasuglublennyimizucheniemfrantsuzskogoyazyikaipravaindexhtml.htm,8123230223|8123232797,e29.ru,20f2a7a7c68f65a56d48763258acac37,select_by_number
"№ 10, школа с углубленным изучением химии",../../himiya/10-shkola-s-uglublennyim-izucheniem-himii/index.html,a50,vasileostrovskij,"",56.9,"",5.9,Химия,../data/shkola-spb.ru/cache/himiya10shkolasuglublennyimizucheniemhimiiindexhtml.htm,8123528537|8123528692,ten.my1.ru,e86848343ab7d3fed857d0b89e2c88df,select_manual
"№ 642, гимназия «Земля и Вселенная»",../../sredneobrazovatelnaya-shkola/642-gimnaziya-zemlya-i-vselennaya/index.html,a70,vasileostrovskij,39,56.5,"",4.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola642gimnaziyazemlyaivselennayaindexhtml.htm,8123512826|8123518990|8123557177|8123558767,642spb.edusite.ru,6651d530894913004d3459a08722a178,select_by_number
"№ 16, школа",../../sredneobrazovatelnaya-shkola/16-shkola/index.html,a54,vasileostrovskij,"",54.9,"",8.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola16shkolaindexhtml.htm,8123501525,www.sch16spb.ru,b09466d763049c66fe641a0af098822f,select_exactly
"№ 32, гимназия",../../sredneobrazovatelnaya-shkola/32-gimnaziya/index.html,a65,vasileostrovskij,1,54.9,4.0,5.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola32gimnaziyaindexhtml.htm,8123233497|8123234068,gymn32.ru,48b057817702045bd7b85a9a7a58befb,select_exactly
"Центр Искусства Воспитания, вальдорфская школа",../../sredneobrazovatelnaya-shkola/tsentr-iskusstva-vospitaniya-valdorfskaya-shkola/index.html,a78,vasileostrovskij,1,54.2,"",6.7,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolatsentriskusstvavospitaniyavaldorfskayashkolaindexhtml.htm,8123509186|8123509086,www.ziwspb.ru,1e687ca84dcdb367ad17f385cd66fb2e,not_detected
"№ 35, школа с углубленным изучением английского языка",../../inostrannyie-yazyiki/35-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a66,vasileostrovskij,2,53.7,3.8,4.6,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki35shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8123237204|8123237193,www.sch35.ru,df06c7f8b731640416ff95d1530cc388,select_by_number
"Ювента, частная школа",../../sredneobrazovatelnaya-shkola/yuventa-shkola/index.html,a73,vasileostrovskij,"",53.5,"",5.2,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolayuventashkolaindexhtml.htm,8123232849,www.nwedu.ru,5b8ab8b0be2316d6e9a786ec67610e6a,not_detected
"№ 27, школа с углубленным изучением литературы, истории и иностранных языков",../../inostrannyie-yazyiki/27-shkola-s-uglublennyim-izucheniem-literaturyi-istorii-i-inostrannyih-yazyikov/index.html,a60,vasileostrovskij,1,53.4,"",5.6,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki27shkolasuglublennyimizucheniemliteraturyiistoriiiinostrannyihyazyikovindexhtml.htm,8123237758|8123236282,s27spb.ru,598f7793d3ed285348b631020e7b2bb9,select_by_number
"№ 15, школа",../../sredneobrazovatelnaya-shkola/15-shkola/index.html,a53,vasileostrovskij,"",52.7,"",6.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola15shkolaindexhtml.htm,8123557711|8123558420,15school.spb.ru,2e87773c4b9ec4c2907ecfb0e7091e06,select_exactly
"№ 2, школа",../../sredneobrazovatelnaya-shkola/2-shkola/index.html,a45,vasileostrovskij,2,51.8,3.6,8.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola2shkolaindexhtml.htm,8123562964|8123550550,www.sch2vo.ru,dfcc909d35fe0e49290ada16c98411e3,select_exactly
"№ 9, школа с углубленным изучением французского языка",../../frantsuzskij-yazyik/9-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a49,vasileostrovskij,"",50.6,3.8,6.6,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik9shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8123500204|8123500648,www.school09.ru,0a6a87d4da0e495d395f68787c0513a9,select_by_number
"№ 17, школа",../../sredneobrazovatelnaya-shkola/17-shkola/index.html,a55,vasileostrovskij,"",47.6,"",5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola17shkolaindexhtml.htm,8123213675|8123213674,school17vo.narod.ru,0eaac8e3091ec80be30c02884c71d322,select_exactly
"№ 21, школа",../../sredneobrazovatelnaya-shkola/21-shkola/index.html,a58,vasileostrovskij,"",47.5,"",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola21shkolaindexhtml.htm,8123232557,spbschool21.ru,5d40314126e2abbb3a9ee1891b806fa2,select_exactly
"№ 28, школа",../../sredneobrazovatelnaya-shkola/28-shkola/index.html,a61,vasileostrovskij,"",47.1,"",7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola28shkolaindexhtml.htm,8123281791|8123231271,school28vospb.clan.su,e5efca6fc775e4e082fc711cd0e1fc88,select_by_number
"№ 5, школа",../../sredneobrazovatelnaya-shkola/5-shkola/index.html,a47,vasileostrovskij,"",46.8,3.5,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola5shkolaindexhtml.htm,8123219024|8123219091,sch5.spb.ru,1763222299089489bfa68b224e178eaa,select_exactly
"№ 19, школа",../../sredneobrazovatelnaya-shkola/19-shkola/index.html,a57,vasileostrovskij,"",46.7,"",5.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola19shkolaindexhtml.htm,8123525630|8123526646,www.school19spb.edusite.ru,60601d8a3d37f65e57a0d182226d055e,select_exactly
"№ 6, школа",../../sredneobrazovatelnaya-shkola/6-shkola/index.html,a48,vasileostrovskij,"",46.4,"",7.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola6shkolaindexhtml.htm,8123220322|8123223571,6sch.ru,87c2ab34a750d086d0bf0fefaa69bd52,select_exactly
"№ 576, школа-интернат с углубленным изучением предмета «Физическая культура»",../../sportivnaya-shkola/576-shkola-internat-s-uglublennyim-izucheniem-predmeta-fizicheskaya-kultura/index.html,a68,vasileostrovskij,"",46.3,"",8.0,Спортивная школа,../data/shkola-spb.ru/cache/sportivnayashkola576shkolainternatsuglublennyimizucheniempredmetafizicheskayakulturaindexhtml.htm,8123507869|8123507882,www.school-internat576.ru,6291ec3ea46d3a71cd8aed5fbb81de80,select_by_number
"№ 575, центр образования",../../sredneobrazovatelnaya-shkola/575-shkola/index.html,a735,vasileostrovskij,"",41.9,"",8.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola575shkolaindexhtml.htm,8123217541|8123217575,school-575.ru,e01824ffdf4a8938f1abc28bd3f02329,not_detected
Радиотехнический профессиональный лицей,../../drugoe/radiotehnicheskij-professionalnyij-litsej/index.html,a736,vasileostrovskij,"",39.9,"",0,Другое,../data/shkola-spb.ru/cache/drugoeradiotehnicheskijprofessionalnyijlitsejindexhtml.htm,8123502763|8124058559,www.rtplspb.ru,ad41f5d10039099ec27cc3543ae02dc8,not_detected
"№ 36, школа начального общего образования",../../nachalnaya-shkola/36-shkola-nachalnogo-obschego-obrazovaniya/index.html,a67,vasileostrovskij,"","","",7.4,Начальная школа,../data/shkola-spb.ru/cache/nachalnayashkola36shkolanachalnogoobschegoobrazovaniyaindexhtml.htm,8123220382|8123223691,36spb.edusite.ru,af0091d87078f4f5ff3780413f4279ed,select_by_number
"Человечек, школа - детский сад",../../nachalnaya-shkola/chelovechek-shkola-detskij-sad/index.html,a74,vasileostrovskij,"","","",8.6,Начальная школа|Частная школа,../data/shkola-spb.ru/cache/nachalnayashkolachelovechekshkoladetskijsadindexhtml.htm,8123219567|8123293186,chelovechek.info,d9a34993e34fe4f12c08ec70833fda2c,not_detected
"АСПЕКТ, частная британская школа",../../nachalnaya-shkola/aspekt/index.html,a75,vasileostrovskij,"","","",6.3,Начальная школа|Частная школа,../data/shkola-spb.ru/cache/nachalnayashkolaaspektindexhtml.htm,8123233497|9217456761|9214493000,ilaaspect.com/britanskaya-shkola-os,9df66ef745df8054c0e567b687def595,not_detected
ИЗЮМИНКА,../../nachalnaya-shkola/izyuminka/index.html,a76,vasileostrovskij,"","","",6.8,Начальная школа|Частная школа,../data/shkola-spb.ru/cache/nachalnayashkolaizyuminkaindexhtml.htm,8129718554,www.izuminkaspb.ru,157c6fa26597b31b54d346d416a22eed,not_detected
Православная школа семьи Шостаковичей,../../drugoe/pravoslavnaya-shkola-semi-shostakovichej/index.html,a765,vasileostrovskij,"","","",7.1,Другое|Частная школа,../data/shkola-spb.ru/cache/drugoepravoslavnayashkolasemishostakovichejindexhtml.htm,8122441103,www.pravoslav.com,80ccd48f98f6d184f9c99b8f5ec9f35e,not_detected
"№ 4, специальная школа VIII вида",../../deti-s-osobennostyami-razvitiya/4-shkola-viii-vida/index.html,a776,vasileostrovskij,"","","",9.3,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya4shkolaviiividaindexhtml.htm,8123213673|8123217206,www.4-kor.spb.edu.ru,c8ddaa79e87d5a275162a1e6c63c7d26,select_by_phones
Школа им. С. Т. Шацкого,../../chastnaya-shkola/shkola-im-stshatskogo/index.html,a1096,vasileostrovskij,"","","",9.6,Частная школа,../data/shkola-spb.ru/cache/chastnayashkolashkolaimstshatskogoindexhtml.htm,8123293186|8123219567,www.shatsky-school.ru,5e4a7be44616ecd3102b8fb2fb8727af,not_detected
Немецкая школа при Генеральном консульстве Германии,../../nemetskij-yazyik/nemetskaya-shkola-pri-generalnom-konsulstve-germanii/index.html,a1118,vasileostrovskij,"","","",0,Немецкий язык,../data/shkola-spb.ru/cache/nemetskijyazyiknemetskayashkolaprigeneralnomkonsulstvegermaniiindexhtml.htm,8124412159,www.deutscheschule.ru,450cf352061be3023e3d50943a02ab9f,not_detected
"№ 645, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/645-shkola/index.html,a71,vasileostrovskij,"",48.1,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola645shkolaindexhtml.htm,"","",6d249341a424f7097b2617d79c752901,select_by_number
"№ 73, Ломоносовская гимназия",../../sredneobrazovatelnaya-shkola/73-lomonosovskaya-gimnaziya/index.html,a83,vyiborgskij,4,66.4,"",5.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola73lomonosovskayagimnaziyaindexhtml.htm,8125117005|8125940585,www.gymnasium-73.ru,03c761574c0560d3ba1fd1668d9d72f5,select_by_number
Медицинская Гимназия с православным воспитанием детей,../../biologiya/meditsinskaya-gimnaziya-s-pravoslavnyim-vospitaniem-detej/index.html,a136,vyiborgskij,3,65.9,"",6.9,Биология|Другое|Медицина|Химия|Частная школа,../data/shkola-spb.ru/cache/biologiyameditsinskayagimnaziyaspravoslavnyimvospitaniemdetejindexhtml.htm,8122915334,www.med-gimnazia.ru,1a61207554ae7a207b934a5ce2f37b6e,not_detected
"№ 74, гимназия",../../nemetskij-yazyik/74-gimnaziya/index.html,a84,vyiborgskij,16,65.1,4.6,6.5,Немецкий язык,../data/shkola-spb.ru/cache/nemetskijyazyik74gimnaziyaindexhtml.htm,8122975694|8122978214,gymnasium74.ru,a1f1800dded14ccc4d0a738b52f027c5,select_exactly
