name,id
ГБОУ СОШ №453,f673b3ff40af3b9119ae523bcea106ff
ГОУ СОШ №453,f673b3ff40af3b9119ae523bcea106ff
Школа № 453,f673b3ff40af3b9119ae523bcea106ff
Школа №453,f673b3ff40af3b9119ae523bcea106ff
"№ 453, школа",f673b3ff40af3b9119ae523bcea106ff
"Государственное бюджетное общеобразовательное учреждение лицей №533 ""Образовательный комплекс ""Малая Охта"" Красногвардейского района Санкт-Петербурга",971ab6dff76d1b5ee5eadb40480ac35d
ГБОУ лицей №533,971ab6dff76d1b5ee5eadb40480ac35d
ГОУ лицей №533,971ab6dff76d1b5ee5eadb40480ac35d
Лицей № 533,971ab6dff76d1b5ee5eadb40480ac35d
Лицей №533,971ab6dff76d1b5ee5eadb40480ac35d
"№ 533, лицей",971ab6dff76d1b5ee5eadb40480ac35d
"Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №27 с углубленным изучением литературы, истории и иностранных языков Василеостровского района Санкт-Петербурга имени И.А. Бунина",598f7793d3ed285348b631020e7b2bb9
ГБОУ СОШ №27,598f7793d3ed285348b631020e7b2bb9
ГБОУ СОШ №27,598f7793d3ed285348b631020e7b2bb9
Школа № 27,598f7793d3ed285348b631020e7b2bb9
Школа №27,598f7793d3ed285348b631020e7b2bb9
"№ 27, школа",598f7793d3ed285348b631020e7b2bb9
"Государственное бюджетное общеобразовательное учреждение школа-интернат № 357 с углублённым изучением физической культуры Приморского района Санкт-Петербурга ""Олимпийские надежды""",26bf9779a0bf54c8fe42507444c069f3
ГБОУ школа-интернат №357,26bf9779a0bf54c8fe42507444c069f3
"ГОУ школа-интернат №357 ""Олимпийские надежды""",26bf9779a0bf54c8fe42507444c069f3
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 661 Приморского района Санкт-Петербурга,0141782991dac42359f20bd8d5e64bc7
ГБОУ СОШ №661,0141782991dac42359f20bd8d5e64bc7
ГОУ СОШ №661,0141782991dac42359f20bd8d5e64bc7
Школа № 661,0141782991dac42359f20bd8d5e64bc7
Школа №661,0141782991dac42359f20bd8d5e64bc7
"№ 661, школа",0141782991dac42359f20bd8d5e64bc7
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 172 Калининского района Санкт-Петербурга,568c7520ab1470640d19ee569087f707
ГБОУ СОШ №172,568c7520ab1470640d19ee569087f707
ГОУ СОШ №172,568c7520ab1470640d19ee569087f707
Школа № 172,568c7520ab1470640d19ee569087f707
Школа №172,568c7520ab1470640d19ee569087f707
"№ 172, школа",568c7520ab1470640d19ee569087f707
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №457 с углубленным изучением английского языка Выборгского района Санкт-Петербурга,05b6d4a30e4c6330275746c0f7a6e2f7
ГБОУ СОШ №457,05b6d4a30e4c6330275746c0f7a6e2f7
ГОУ СОШ №457,05b6d4a30e4c6330275746c0f7a6e2f7
Школа № 457,05b6d4a30e4c6330275746c0f7a6e2f7
Школа №457,05b6d4a30e4c6330275746c0f7a6e2f7
"№ 457, школа",05b6d4a30e4c6330275746c0f7a6e2f7
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 81 Калининского района Санкт-Петербурга,8297a10e39a67827bbe83eb15097b7a4
ГБОУ СОШ №81,8297a10e39a67827bbe83eb15097b7a4
ГОУ СОШ № 81,8297a10e39a67827bbe83eb15097b7a4
Школа № 81,8297a10e39a67827bbe83eb15097b7a4
Школа №81,8297a10e39a67827bbe83eb15097b7a4
"№ 81, школа",8297a10e39a67827bbe83eb15097b7a4
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №303 с углубленным изучением немецкого языка и предметов художественно-эстетического цикла имени Фридриха Шиллера Фрунзенского района Санкт-Петербурга,e3efadbfc5cd1fc1591695cede924926
ГБОУ СОШ №303,e3efadbfc5cd1fc1591695cede924926
ГОУ СОШ №303 (нем),e3efadbfc5cd1fc1591695cede924926
Школа № 303,e3efadbfc5cd1fc1591695cede924926
Школа №303,e3efadbfc5cd1fc1591695cede924926
"№ 303, школа",e3efadbfc5cd1fc1591695cede924926
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №311 с углубленным изучением физики Фрунзенского района Санкт-Петербурга,b90f0d9521d34e775d0082f51b2dfea7
ГБОУ СОШ №311,b90f0d9521d34e775d0082f51b2dfea7
ГОУ СОШ №311 (физик),b90f0d9521d34e775d0082f51b2dfea7
Школа № 311,b90f0d9521d34e775d0082f51b2dfea7
Школа №311,b90f0d9521d34e775d0082f51b2dfea7
"№ 311, школа",b90f0d9521d34e775d0082f51b2dfea7
"Государственное бюджетное общеобразовательное учреждение гимназия №642 ""Земля и Вселенная"" Василеостровского района Санкт-Петербурга",6651d530894913004d3459a08722a178
"ГБОУ гимназия №642 ""Земля и Вселенная"" Санкт-Петербурга",6651d530894913004d3459a08722a178
ГБОУ гимназия №642,6651d530894913004d3459a08722a178
Гимназия № 642,6651d530894913004d3459a08722a178
Гимназия №642,6651d530894913004d3459a08722a178
"№ 642, гимназия",6651d530894913004d3459a08722a178
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №139 с углубленным изучением математики Калининского района Санкт-Петербурга,d9de53933e6875c6458d4290224c589b
ГБОУ СОШ №139,d9de53933e6875c6458d4290224c589b
ГОУ СОШ №139,d9de53933e6875c6458d4290224c589b
Школа № 139,d9de53933e6875c6458d4290224c589b
Школа №139,d9de53933e6875c6458d4290224c589b
"№ 139, школа",d9de53933e6875c6458d4290224c589b
"Государственное бюджетное общеобразовательное учреждение школа-интернат № 289 с углубленным изучением предмета ""Физическая культура"" Красносельского района Санкт-Петербурга",540a1db4eb0918e2577603e4069b8802
ГБОУ школа-интернат №289,540a1db4eb0918e2577603e4069b8802
ГОУ интернат №289,540a1db4eb0918e2577603e4069b8802
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 520 Колпинского района Санкт-Петербурга,42d3b5ac6751fb90a9f839bc6ed25c1d
ГБОУ СОШ №520,42d3b5ac6751fb90a9f839bc6ed25c1d
Школа № 520,42d3b5ac6751fb90a9f839bc6ed25c1d
Школа №520,42d3b5ac6751fb90a9f839bc6ed25c1d
"№ 520, школа",42d3b5ac6751fb90a9f839bc6ed25c1d
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №530 с углубленным изучением предметов естественно-математического цикла Пушкинского района Санкт-Петербурга,b4897087fc66eabcf6b90179684e296c
ГБОУ СОШ №530,b4897087fc66eabcf6b90179684e296c
ГОУ СОШ №530,b4897087fc66eabcf6b90179684e296c
Школа № 530,b4897087fc66eabcf6b90179684e296c
Школа №530,b4897087fc66eabcf6b90179684e296c
"№ 530, школа",b4897087fc66eabcf6b90179684e296c
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 282 с углубленным изучением французского языка Кировского района Санкт-Петербурга,bfe16e2f850f18a203923473a3d01dce
ГБОУ СОШ №282,bfe16e2f850f18a203923473a3d01dce
ГОУ СОШ №282,bfe16e2f850f18a203923473a3d01dce
Школа № 282,bfe16e2f850f18a203923473a3d01dce
Школа №282,bfe16e2f850f18a203923473a3d01dce
"№ 282, школа",bfe16e2f850f18a203923473a3d01dce
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 38 Приморского района Санкт-Петербурга,fcdf9eec3b4b88d4086cf625bb2e32de
ГБОУ СОШ №38,fcdf9eec3b4b88d4086cf625bb2e32de
ГОУ СОШ №38,fcdf9eec3b4b88d4086cf625bb2e32de
Школа № 38,fcdf9eec3b4b88d4086cf625bb2e32de
Школа №38,fcdf9eec3b4b88d4086cf625bb2e32de
"№ 38, школа",fcdf9eec3b4b88d4086cf625bb2e32de
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №251 Кировского района Санкт-Петербурга,05f1e4735e93d07fba815c2b40ed2bdd
ГБОУ СОШ №251,05f1e4735e93d07fba815c2b40ed2bdd
ГОУ СОШ №251,05f1e4735e93d07fba815c2b40ed2bdd
Школа № 251,05f1e4735e93d07fba815c2b40ed2bdd
Школа №251,05f1e4735e93d07fba815c2b40ed2bdd
"№ 251, школа",05f1e4735e93d07fba815c2b40ed2bdd
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №117 Выборгского района Санкт-Петербурга,364f189e04d0e99799a46ac428932826
ГБОУ СОШ №117,364f189e04d0e99799a46ac428932826
ГОУ СОШ №117,364f189e04d0e99799a46ac428932826
Школа № 117,364f189e04d0e99799a46ac428932826
Школа №117,364f189e04d0e99799a46ac428932826
"№ 117, школа",364f189e04d0e99799a46ac428932826
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 266 с углубленным изучением французского языка Адмиралтейского района Санкт-Петербурга,bc8570a3aadd9f297dc05c0a1b24527a
ГБОУ СОШ №266,bc8570a3aadd9f297dc05c0a1b24527a
ГОУ СОШ №266 (франц),bc8570a3aadd9f297dc05c0a1b24527a
Школа № 266,bc8570a3aadd9f297dc05c0a1b24527a
Школа №266,bc8570a3aadd9f297dc05c0a1b24527a
"№ 266, школа",bc8570a3aadd9f297dc05c0a1b24527a
Государственное бюджетное общеобразовательное учреждение лицей № 395 Красносельского района Санкт-Петербурга,8cf6c554834c0b4a77e2222b89731f70
ГБОУ лицей №395,8cf6c554834c0b4a77e2222b89731f70
ГОУ лицей №395,8cf6c554834c0b4a77e2222b89731f70
Лицей № 395,8cf6c554834c0b4a77e2222b89731f70
Лицей №395,8cf6c554834c0b4a77e2222b89731f70
"№ 395, лицей",8cf6c554834c0b4a77e2222b89731f70
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №86 Петроградского района Санкт-Петербурга,5427ede023e6491b896bbdfa43801bb5
ГБОУ СОШ №86,5427ede023e6491b896bbdfa43801bb5
ГОУ СОШ№86,5427ede023e6491b896bbdfa43801bb5
Школа № 86,5427ede023e6491b896bbdfa43801bb5
Школа №86,5427ede023e6491b896bbdfa43801bb5
"№ 86, школа",5427ede023e6491b896bbdfa43801bb5
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 429 Петродворцового района Санкт-Петербурга имени Героя Российской Федерации М.Ю.Малофеева,4879bf02549fef5c4bfc51253d897d85
ГБОУ СОШ №429,4879bf02549fef5c4bfc51253d897d85
ГОУ СОШ № 429,4879bf02549fef5c4bfc51253d897d85
Школа № 429,4879bf02549fef5c4bfc51253d897d85
Школа №429,4879bf02549fef5c4bfc51253d897d85
"№ 429, школа",4879bf02549fef5c4bfc51253d897d85
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №469 Выборгского района Санкт-Петербурга,22b0761a74ad694b982f00dd41c8099b
ГБОУ СОШ №469,22b0761a74ad694b982f00dd41c8099b
ГОУ СОШ №469,22b0761a74ad694b982f00dd41c8099b
Школа № 469,22b0761a74ad694b982f00dd41c8099b
Школа №469,22b0761a74ad694b982f00dd41c8099b
"№ 469, школа",22b0761a74ad694b982f00dd41c8099b
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 75 с углубленным изучением немецкого языка Петроградского района Санкт-Петербурга,d5f2260ec77040aeb7718bdae25dfb9a
ГБОУ СОШ №75,d5f2260ec77040aeb7718bdae25dfb9a
ГОУ СОШ №75,d5f2260ec77040aeb7718bdae25dfb9a
Школа № 75,d5f2260ec77040aeb7718bdae25dfb9a
Школа №75,d5f2260ec77040aeb7718bdae25dfb9a
"№ 75, школа",d5f2260ec77040aeb7718bdae25dfb9a
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №327 Невского района Санкт-Петербурга,2a60458dfe6bcd487eb729c1e12a5e56
ГБОУ СОШ №327,2a60458dfe6bcd487eb729c1e12a5e56
ГОУ СОШ №327,2a60458dfe6bcd487eb729c1e12a5e56
Школа № 327,2a60458dfe6bcd487eb729c1e12a5e56
Школа №327,2a60458dfe6bcd487eb729c1e12a5e56
"№ 327, школа",2a60458dfe6bcd487eb729c1e12a5e56
"Государственное бюджетное общеобразовательное учреждение ""Президентский физико-математический лицей №239""",
"ГБОУ ""Президентский ФМЛ №239""",
ГОУ лицей №239,
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №401 Колпинского района Санкт-Петербурга,e4fde1dc3080e2db5e0d1a1f3478bb1e
ГБОУ СОШ №401,e4fde1dc3080e2db5e0d1a1f3478bb1e
ГОУ СОШ №401,e4fde1dc3080e2db5e0d1a1f3478bb1e
Школа № 401,e4fde1dc3080e2db5e0d1a1f3478bb1e
Школа №401,e4fde1dc3080e2db5e0d1a1f3478bb1e
"№ 401, школа",e4fde1dc3080e2db5e0d1a1f3478bb1e
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №134 Красногвардейского района Санкт-Петербурга имени Сергея Дудко,619a3c946baf71758125cbbf4dd53ed4
ГБОУ СОШ №134,619a3c946baf71758125cbbf4dd53ed4
ГОУ СОШ №134,619a3c946baf71758125cbbf4dd53ed4
Школа № 134,619a3c946baf71758125cbbf4dd53ed4
Школа №134,619a3c946baf71758125cbbf4dd53ed4
"№ 134, школа",619a3c946baf71758125cbbf4dd53ed4
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №543 Московского района Санкт-Петербурга,c32f1ffc5849abfde79e566a2513cb2e
ГБОУ СОШ №543,c32f1ffc5849abfde79e566a2513cb2e
ГОУ СОШ №543,c32f1ffc5849abfde79e566a2513cb2e
Школа № 543,c32f1ffc5849abfde79e566a2513cb2e
Школа №543,c32f1ffc5849abfde79e566a2513cb2e
"№ 543, школа",c32f1ffc5849abfde79e566a2513cb2e
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №353 Московского района Санкт-Петербурга,5173087fb3edeb7537d2848cc5fef82a
ГБОУ СОШ №353,5173087fb3edeb7537d2848cc5fef82a
ГОУ СОШ №353,5173087fb3edeb7537d2848cc5fef82a
Школа № 353,5173087fb3edeb7537d2848cc5fef82a
Школа №353,5173087fb3edeb7537d2848cc5fef82a
"№ 353, школа",5173087fb3edeb7537d2848cc5fef82a
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 60 Выборгского района Санкт-Петербурга,ae176a456df8ab7a4e298ecc53da0a4b
ГБОУ СОШ №060,ae176a456df8ab7a4e298ecc53da0a4b
ГОУ СОШ №060,ae176a456df8ab7a4e298ecc53da0a4b
Школа № 60,ae176a456df8ab7a4e298ecc53da0a4b
Школа №60,ae176a456df8ab7a4e298ecc53da0a4b
"№ 60, школа",ae176a456df8ab7a4e298ecc53da0a4b
"Государственное бюджетное общеобразовательное учреждение ""Академическая гимназия № 56"" Санкт-Петербурга",21c8a06778d66aa572a7b46eac684b01
ГБОУ Гимназия №56,21c8a06778d66aa572a7b46eac684b01
ГОУ Гимназия №56,21c8a06778d66aa572a7b46eac684b01
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №147 Красногвардейского района Санкт-Петербурга,9b96222566922b0e5a481134c1c62e0d
ГБОУ СОШ №147,9b96222566922b0e5a481134c1c62e0d
ГОУ СОШ №147,9b96222566922b0e5a481134c1c62e0d
Школа № 147,9b96222566922b0e5a481134c1c62e0d
Школа №147,9b96222566922b0e5a481134c1c62e0d
"№ 147, школа",9b96222566922b0e5a481134c1c62e0d
Государственное бюджетное общеобразовательное учреждение Гимназия №284 Кировского района Санкт-Петербурга,67c306642af5e6f082cf3e5a56eba8eb
ГБОУ Гимназия №284,67c306642af5e6f082cf3e5a56eba8eb
ГОУ Гимназия №284,67c306642af5e6f082cf3e5a56eba8eb
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 332 Невского района Санкт-Петербурга,85f8a5b94d0bca62741423b889b89c5c
ГБОУ СОШ №332,85f8a5b94d0bca62741423b889b89c5c
ГОУ СОШ №332,85f8a5b94d0bca62741423b889b89c5c
Школа № 332,85f8a5b94d0bca62741423b889b89c5c
Школа №332,85f8a5b94d0bca62741423b889b89c5c
"№ 332, школа",85f8a5b94d0bca62741423b889b89c5c
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №96 Калининского района Санкт-Петербурга,2bec85b3802e112583cc0518d80aa1a5
ГБОУ СОШ №96,2bec85b3802e112583cc0518d80aa1a5
ГОУ СОШ №96,2bec85b3802e112583cc0518d80aa1a5
Школа № 96,2bec85b3802e112583cc0518d80aa1a5
Школа №96,2bec85b3802e112583cc0518d80aa1a5
"№ 96, школа",2bec85b3802e112583cc0518d80aa1a5
Государственное бюджетное общеобразовательное учреждение школа №3 Петроградского района Санкт-Петербурга,ba693745e14d34ba00911377c8436a69
ГБОУ школа №3,ba693745e14d34ba00911377c8436a69
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 232 Адмиралтейского района Санкт-Петербурга,ac98fece9ca96c025960968c96344a0c
ГБОУ СОШ №232,ac98fece9ca96c025960968c96344a0c
ГОУ СОШ №232,ac98fece9ca96c025960968c96344a0c
Школа № 232,ac98fece9ca96c025960968c96344a0c
Школа №232,ac98fece9ca96c025960968c96344a0c
"№ 232, школа",ac98fece9ca96c025960968c96344a0c
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №297 Пушкинского района Санкт-Петербурга,9d29528e74844c34129b378a028cc846
ГБОУ СОШ №297,9d29528e74844c34129b378a028cc846
ГОУ СОШ №297,9d29528e74844c34129b378a028cc846
Школа № 297,9d29528e74844c34129b378a028cc846
Школа №297,9d29528e74844c34129b378a028cc846
"№ 297, школа",9d29528e74844c34129b378a028cc846
Государственное бюджетное общеобразовательное учреждение школа №500 Пушкинского района Санкт-Петербурга,01cabc2bcd9e66378938ffdd2b201b6b
ГБОУ СОШ №500,01cabc2bcd9e66378938ffdd2b201b6b
ГОУ СОШ № 500,01cabc2bcd9e66378938ffdd2b201b6b
Школа № 500,01cabc2bcd9e66378938ffdd2b201b6b
Школа №500,01cabc2bcd9e66378938ffdd2b201b6b
"№ 500, школа",01cabc2bcd9e66378938ffdd2b201b6b
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №414 Красносельского района Санкт-Петербурга,8d8a014ad690a72d08308b0eba5a3fbe
ГБОУ СОШ №414,8d8a014ad690a72d08308b0eba5a3fbe
ГОУ СОШ №414,8d8a014ad690a72d08308b0eba5a3fbe
Школа № 414,8d8a014ad690a72d08308b0eba5a3fbe
Школа №414,8d8a014ad690a72d08308b0eba5a3fbe
"№ 414, школа",8d8a014ad690a72d08308b0eba5a3fbe
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №534 с углубленным изучением английского языка имени Героя России Тимура Сиразетдинова Выборгского района Санкт-Петербурга,50ea57508413c1d78cf425a76f388a2a
ГБОУ СОШ №534,50ea57508413c1d78cf425a76f388a2a
ГОУ СОШ №534,50ea57508413c1d78cf425a76f388a2a
Школа № 534,50ea57508413c1d78cf425a76f388a2a
Школа №534,50ea57508413c1d78cf425a76f388a2a
"№ 534, школа",50ea57508413c1d78cf425a76f388a2a
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 285 Красносельского района Санкт-Петербурга,e81e2e4c3f33ace66b985548411a1260
ГБОУ СОШ №285,e81e2e4c3f33ace66b985548411a1260
ГОУ СОШ №285,e81e2e4c3f33ace66b985548411a1260
Школа № 285,e81e2e4c3f33ace66b985548411a1260
Школа №285,e81e2e4c3f33ace66b985548411a1260
"№ 285, школа",e81e2e4c3f33ace66b985548411a1260
Государственное бюджетное общеобразовательное учреждение гимназия № 426 Петродворцового района Санкт-Петербурга,4c386ba1f4b92a2168838283bdb1722f
ГБОУ гимназия № 426,4c386ba1f4b92a2168838283bdb1722f
ГОУ Гимназия № 426,4c386ba1f4b92a2168838283bdb1722f
Гимназия № 426,4c386ba1f4b92a2168838283bdb1722f
Гимназия №426,4c386ba1f4b92a2168838283bdb1722f
"№ 426, гимназия",4c386ba1f4b92a2168838283bdb1722f
Государственное бюджетное общеобразовательное учреждение основная общеобразовательная школа № 465 Колпинского района Санкт-Петербурга,00c5fabac7421005c733f40e20a42dd0
ГБОУ ООШ №465,00c5fabac7421005c733f40e20a42dd0
ГОУ ООШ №465,00c5fabac7421005c733f40e20a42dd0
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №422 Кронштадтского района Санкт-Петербурга,cd2a15a27c1f038dde229d98f0c133ef
ГБОУ СОШ №422,cd2a15a27c1f038dde229d98f0c133ef
ГОУ СОШ №422,cd2a15a27c1f038dde229d98f0c133ef
Школа № 422,cd2a15a27c1f038dde229d98f0c133ef
Школа №422,cd2a15a27c1f038dde229d98f0c133ef
"№ 422, школа",cd2a15a27c1f038dde229d98f0c133ef
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №16 Василеостровского района Санкт-Петербурга,b09466d763049c66fe641a0af098822f
ГБОУ СОШ №16,b09466d763049c66fe641a0af098822f
ГОУ СОШ №16,b09466d763049c66fe641a0af098822f
Школа № 16,b09466d763049c66fe641a0af098822f
Школа №16,b09466d763049c66fe641a0af098822f
"№ 16, школа",b09466d763049c66fe641a0af098822f
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №398 Красносельского района Санкт-Петербурга,1afc9785e683067fa67f1be3b608cb83
ГБОУ СОШ №398,1afc9785e683067fa67f1be3b608cb83
ГОУ СОШ №398,1afc9785e683067fa67f1be3b608cb83
Школа № 398,1afc9785e683067fa67f1be3b608cb83
Школа №398,1afc9785e683067fa67f1be3b608cb83
"№ 398, школа",1afc9785e683067fa67f1be3b608cb83
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №312 с углубленным изучением французского языка Фрунзенского района Санкт-Петербурга,f40e9d11198b46f3a163c5df571ae6ba
ГБОУ СОШ №312,f40e9d11198b46f3a163c5df571ae6ba
ГОУ СОШ №312 (франц),f40e9d11198b46f3a163c5df571ae6ba
Школа № 312,f40e9d11198b46f3a163c5df571ae6ba
Школа №312,f40e9d11198b46f3a163c5df571ae6ba
"№ 312, школа",f40e9d11198b46f3a163c5df571ae6ba
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 532 Красногвардейского района Санкт-Петербурга,a0be9b2db49c55e92facc8fb4a13e256
ГБОУ СОШ №532,a0be9b2db49c55e92facc8fb4a13e256
ГОУ СОШ №532,a0be9b2db49c55e92facc8fb4a13e256
Школа № 532,a0be9b2db49c55e92facc8fb4a13e256
Школа №532,a0be9b2db49c55e92facc8fb4a13e256
"№ 532, школа",a0be9b2db49c55e92facc8fb4a13e256
Государственное бюджетное общеобразовательное учреждение Лицей №244 Кировского района Санкт-Петербурга,a9826e513c46048de9811ea135210463
ГБОУ лицей №244,a9826e513c46048de9811ea135210463
ГОУ СОШ №244,a9826e513c46048de9811ea135210463
Лицей № 244,a9826e513c46048de9811ea135210463
Лицей №244,a9826e513c46048de9811ea135210463
"№ 244, лицей",a9826e513c46048de9811ea135210463
Государственное бюджетное учреждение дополнительного образования Дворец творчества детей и молодежи Колпинского района Санкт-Петербурга,2128884bd6ccbbf0d1dc3bb0be5a6925
ГБУ ДО ДТДиМ,2128884bd6ccbbf0d1dc3bb0be5a6925
Государственное бюджетное общеобразовательное учреждение кадетская школа Пушкинского района Санкт-Петербурга,d6a9da0db72be073c48e5eea1cf1c355
ГБОУ КШ,d6a9da0db72be073c48e5eea1cf1c355
ГОУ  КШ,d6a9da0db72be073c48e5eea1cf1c355
"Государственное бюджетное учреждение дополнительного образования Дом творчества ""Измайловский"" Адмиралтейского района Санкт-Петербурга",b75b68c39f3530516928d968fc0c4864
"ГБУ ДО ДТ ""Измайловский""",b75b68c39f3530516928d968fc0c4864
"Государственное бюджетное учреждение дополнительного профессионального педагогического образования центр повышения квалификации специалистов ""Информационно-методический Центр"" Адмиралтейского района Санкт-Петербурга",96eb1bd20a59bad695662c419b3c726b
ГБУ ДППО ЦПКС ИМЦ Адмиралтейского района,96eb1bd20a59bad695662c419b3c726b
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 388 Кировского района Санкт-Петербурга,1dda5122cda47acf75de126689b1687b
ГБОУ СОШ №388,1dda5122cda47acf75de126689b1687b
ГОУ СОШ №388,1dda5122cda47acf75de126689b1687b
Школа № 388,1dda5122cda47acf75de126689b1687b
Школа №388,1dda5122cda47acf75de126689b1687b
"№ 388, школа",1dda5122cda47acf75de126689b1687b
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 683 Приморского района Санкт-Петербурга,4e387dc5f8384dbb340c5a3a40ed9585
ГБОУ СОШ №683,4e387dc5f8384dbb340c5a3a40ed9585
ГОУ СОШ №683,4e387dc5f8384dbb340c5a3a40ed9585
Школа № 683,4e387dc5f8384dbb340c5a3a40ed9585
Школа №683,4e387dc5f8384dbb340c5a3a40ed9585
"№ 683, школа",4e387dc5f8384dbb340c5a3a40ed9585
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №45 с углубленным изучением математики Приморского района Санкт-Петербурга,e19248bdf502df4db6bb1b2e6971f7ac
ГБОУ СОШ №45,e19248bdf502df4db6bb1b2e6971f7ac
ГОУ СОШ №45 (матем.),e19248bdf502df4db6bb1b2e6971f7ac
Школа № 45,e19248bdf502df4db6bb1b2e6971f7ac
Школа №45,e19248bdf502df4db6bb1b2e6971f7ac
"№ 45, школа",e19248bdf502df4db6bb1b2e6971f7ac
"Государственное бюджетное учреждение дополнительного образования Дом детского творчества ""Олимп"" Выборгского района Санкт-Петербурга",961fbea69347277bbac3762bfaa93b53
"ГБУ ДО ДДТ ""Олимп""",961fbea69347277bbac3762bfaa93b53
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №644 Приморского района Санкт-Петербурга,d500ec243f6183dae05e81035a542ad5
ГБОУ СОШ №644,d500ec243f6183dae05e81035a542ad5
ГОУ СОШ №644,d500ec243f6183dae05e81035a542ad5
Школа № 644,d500ec243f6183dae05e81035a542ad5
Школа №644,d500ec243f6183dae05e81035a542ad5
"№ 644, школа",d500ec243f6183dae05e81035a542ad5
"Государственное бюджетное учреждение дополнительного образования Центр психолого-педагогической, медицинской и социальной помощи Приморского района Санкт-Петербурга",f2dfab1116148464d552badb985a3c72
ГБУ ДО ЦППМСП Приморского района,f2dfab1116148464d552badb985a3c72
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 553 с углубленным изучением английского языка Фрунзенского района Санкт-Петербурга,ef3d70bde813c411ed2744d37369b5cd
ГБОУ СОШ №553,ef3d70bde813c411ed2744d37369b5cd
ГОУ СОШ №553,ef3d70bde813c411ed2744d37369b5cd
Школа № 553,ef3d70bde813c411ed2744d37369b5cd
Школа №553,ef3d70bde813c411ed2744d37369b5cd
"№ 553, школа",ef3d70bde813c411ed2744d37369b5cd
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 94 Выборгского района Санкт-Петербурга,809beafdb55882478026f5aeb9f0bb32
ГБОУ СОШ №094,809beafdb55882478026f5aeb9f0bb32
ГОУ СОШ №094,809beafdb55882478026f5aeb9f0bb32
Школа № 94,809beafdb55882478026f5aeb9f0bb32
Школа №94,809beafdb55882478026f5aeb9f0bb32
"№ 94, школа",809beafdb55882478026f5aeb9f0bb32
Государственное бюджетное общеобразовательное учреждение средняя общеобразовательная школа №377 Кировского района Санкт-Петербурга,2586ccf688fcacdb13b56c2803348db0
ГБОУ СОШ №377,2586ccf688fcacdb13b56c2803348db0
ГОУ СОШ №377,2586ccf688fcacdb13b56c2803348db0
Школа № 377,2586ccf688fcacdb13b56c2803348db0
Школа №377,2586ccf688fcacdb13b56c2803348db0
"№ 377, школа",2586ccf688fcacdb13b56c2803348db0
"Академический лицей ""Физико-техническая школа"" федерального государственного бюджетного учреждения высшего образования и науки ""Санкт-Петербургский национальный исследовательский Академический университет Российской академии наук""",a0399d26ad5f4c042cee223552e5585c
Лицей ФТШ,a0399d26ad5f4c042cee223552e5585c
