name,href,id,area,city_olymp,ege,oge,folk_rating,specialisation,url_id,phones,url
"№ 400, школа им. Ал. Невского",../../sredneobrazovatelnaya-shkola/400-shkola-im-al-nevskogo/index.html,a247,kolpinskij,"",45.5,3.7,9.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola400shkolaimalnevskogoindexhtml.htm,8124623667|8124622117,school400.edusite.ru
"№ 451, школа",../../sredneobrazovatelnaya-shkola/451-shkola/index.html,a253,kolpinskij,"",44.4,"",9.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola451shkolaindexhtml.htm,8124646892|8124644726,www.451spb.edusite.ru
"№ 170, центр образования",../../sredneobrazovatelnaya-shkola/170-tsentr-obrazovaniya/index.html,a759,kolpinskij,"",36.2,"",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola170tsentrobrazovaniyaindexhtml.htm,8124615651|8124619934,co170.ru
"№ 452, школа",../../sredneobrazovatelnaya-shkola/452-shkola/index.html,a254,kolpinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola452shkolaindexhtml.htm,8124614315,shkola452.ucoz.ru
"№ 453, начальная школа",../../sredneobrazovatelnaya-shkola/453-shkola/index.html,a255,kolpinskij,"","","",9.2,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola453shkolaindexhtml.htm,8124646579,www.school453.ru
"№ 465, школа",../../sredneobrazovatelnaya-shkola/465-shkola/index.html,a260,kolpinskij,"","","",6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola465shkolaindexhtml.htm,8124621314,sc465.kolp.gov.spb.ru
"№ 432, коррекционная школа (VII и VIII вида)",../../deti-s-osobennostyami-razvitiya/-432-korrektsionnaya-shkola-vii-i-viii-vida/index.html,a828,kolpinskij,"","","",9.0,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya432korrektsionnayashkolaviiiviiividaindexhtml.htm,8124616218,skc432.narod.ru
"№ 648, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/648-shkola/index.html,a755,kolpinskij,"",53.3,"",8.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola648shkolaindexhtml.htm,8124172850,gousochn648.narod.ru
"№ 478, школа [ЗАКРЫТА]",../../sredneobrazovatelnaya-shkola/478-shkola/index.html,a263,kolpinskij,"","","",0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola478shkolaindexhtml.htm,8124616216|8124616218,kolpino.edu.ru/school478
"№ 628, Александринская гимназия",../../sredneobrazovatelnaya-shkola/628-aleksandrinskaya-gimnaziya/index.html,a305,krasnogvardejskij,4,68.0,3.8,6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola628aleksandrinskayagimnaziyaindexhtml.htm,8125292312|8125291409,www.628.shkola.spb.ru
"Петершуле, немецкая гимназия",../../inostrannyie-yazyiki/petershule-nemetskaya-gimnaziya/index.html,a312,krasnogvardejskij,8,65.2,4.4,6.8,Немецкий язык|Частная школа,../data/shkola-spb.ru/cache/inostrannyieyazyikipetershulenemetskayagimnaziyaindexhtml.htm,8124447976|8124441570,www.peterschule.ru
"№ 177, гимназия",../../sredneobrazovatelnaya-shkola/177-gimnaziya/index.html,a284,krasnogvardejskij,7,65.0,4.2,6.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola177gimnaziyaindexhtml.htm,8125271538,www.177spb.edusite.ru
"№ 577, школа с углубленным изучением английского языка",../../anglijskij-yazyik/577-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a304,krasnogvardejskij,5,63.9,4.1,7.8,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik577shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125244391,577school.ru
"№ 127, школа с углубленным изучением английского языка",../../anglijskij-yazyik/127-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a270,krasnogvardejskij,1,62.6,"",6.5,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik127shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125294193|8125298130,school127spb.jimdo.com
"№ 160, школа с углубленным изучением английского языка",../../anglijskij-yazyik/160-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a280,krasnogvardejskij,8,60.8,4.2,5.1,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik160shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122225646|8122226308|8122276915,gou160.ru
"№ 196, гимназия",../../anglijskij-yazyik/196-gimnaziya-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a291,krasnogvardejskij,6,60.8,4.0,5.2,"",../data/shkola-spb.ru/cache/anglijskijyazyik196gimnaziyasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125204734|8125298325,196spb.edusite.ru
"№ 664, гимназия-интернат",../../sredneobrazovatelnaya-shkola/664-gimnaziya-internat/index.html,a306,krasnogvardejskij,5,59.8,4.0,4.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola664gimnaziyainternatindexhtml.htm,8122253143|8122252679|8125298112|8125207444,664.klassnote.ru
"№ 1, школа-интернат имени К.К.Грота (для незрячих и слабовидящих детей)",../../deti-s-osobennostyami-razvitiya/1-shkola-internat-imeni-kkgrota/index.html,a771,krasnogvardejskij,"",59.7,3.3,8.1,Дети с особенностями развития,../data/shkola-spb.ru/cache/detisosobennostyamirazvitiya1shkolainternatimenikkgrotaindexhtml.htm,8124443956|8124440515,grot-school.ru
"№ 265, лицей",../../sredneobrazovatelnaya-shkola/265-litsej/index.html,a294,krasnogvardejskij,4,59.5,3.7,5.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola265litsejindexhtml.htm,8125211301|8125242030,лицей265.рф
"№ 531, школа",../../sredneobrazovatelnaya-shkola/531-shkola/index.html,a801,krasnogvardejskij,"",59.5,3.9,6.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola531shkolaindexhtml.htm,8125441689,www.school531.ru
"№ 164, школа",../../sredneobrazovatelnaya-shkola/164-shkola/index.html,a282,krasnogvardejskij,"",58.7,3.8,6.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola164shkolaindexhtml.htm,8124002655|8124172477,164spb.edusite.ru
"№ 533, лицей, образовательный комплекс «МАЛАЯ ОХТА» | ЮМШ",../../informatika/533-litsej-obrazovatelnyij-kompleks-malaya-ohta/index.html,a302,krasnogvardejskij,127,58.6,"",6.4,Информатика|Математика|Физика,../data/shkola-spb.ru/cache/informatika533litsejobrazovatelnyijkompleksmalayaohtaindexhtml.htm,8125283331|8125285957|8125287197|8124449013|8125285947|8124449182|8124440161,www.oo-lyceum-533.ru
"№ 515, школа им. И. В. Гёте (Гётешуле) с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/515-shkola-im-i-v-gyote-gyoteshule-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a299,krasnogvardejskij,4,58.6,"",6.7,Иностранные языки|Немецкий язык,../data/shkola-spb.ru/cache/inostrannyieyazyiki515shkolaimivgyotegyoteshulesuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8122242031|8122243676,www.gou515.spb.ru
"№ 405, гимназия с углубленным изучением английского и французского языков",../../anglijskij-yazyik/405-gimnaziya-s-uglublennyim-izucheniem-anglijskogo-i-frantsuzskogo-yazyikov/index.html,a296,krasnogvardejskij,4,58.1,"",3.8,Английский язык|Французский язык,../data/shkola-spb.ru/cache/anglijskijyazyik405gimnaziyasuglublennyimizucheniemanglijskogoifrantsuzskogoyazyikovindexhtml.htm,8125263232|8125266756,www.405spb.edusite.ru
"№ 521, школа с углубленным изучением математики и информатики",../../informatika/521-shkola-s-uglublennyim-izucheniem-matematiki-i-informatiki/index.html,a300,krasnogvardejskij,1,57.2,3.7,6.6,Информатика|Математика,../data/shkola-spb.ru/cache/informatika521shkolasuglublennyimizucheniemmatematikiiinformatikiindexhtml.htm,8125435167|8124172915|8124172914,school521.ru
"№ 188, школа с углубленным изучением предметов художественно-эстетического цикла",../../hudozhestvenno-esteticheskoe-obrazovanie/188-shkola-s-uglublennyim-izucheniem-predmetov-hudozhestvenno-esteticheskogo-tsikla/index.html,a288,krasnogvardejskij,2,57.1,"",4.1,Художественно-эстетическое образование,../data/shkola-spb.ru/cache/hudozhestvennoesteticheskoeobrazovanie188shkolasuglublennyimizucheniempredmetovhudozhestvennoesteticheskogotsiklaindexhtml.htm,8122267270|8122258301|8122256264,spb188school.ucoz.ru
"№ 141, школа",../../sredneobrazovatelnaya-shkola/141-shkola/index.html,a275,krasnogvardejskij,"",56.7,"",4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola141shkolaindexhtml.htm,8125271956|8125211614,school141spb.ucoz.ru
"№ 349, школа с углубленным изучением английского языка",../../anglijskij-yazyik/349-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a295,krasnogvardejskij,2,56.4,"",5.0,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik349shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8125206211,gou349.spb.ru
"№ 532, школа",../../sredneobrazovatelnaya-shkola/532-shkola/index.html,a301,krasnogvardejskij,1,56.2,"",6.4,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola532shkolaindexhtml.htm,8122229744|8122229734,www.532-school.ru
"№ 491, школа с углубленным изучением математики",../../matematika/491-shkola-s-uglublennyim-izucheniem-matematiki/index.html,a298,krasnogvardejskij,"",55.7,"",6.6,Математика,../data/shkola-spb.ru/cache/matematika491shkolasuglublennyimizucheniemmatematikiindexhtml.htm,8124445791|8124447526|8124448262,491shkola.spb.ru
"№ 233, школа с углубленным изучением иностранных языков",../../inostrannyie-yazyiki/233-shkola-s-uglublennyim-izucheniem-inostrannyih-yazyikov/index.html,a293,krasnogvardejskij,"",55.0,"",3.9,Иностранные языки,../data/shkola-spb.ru/cache/inostrannyieyazyiki233shkolasuglublennyimizuchenieminostrannyihyazyikovindexhtml.htm,8125240824|8125210031,shkola233.ru
"№ 180, школа с углубленным изучением английского языка",../../anglijskij-yazyik/180-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a285,krasnogvardejskij,"",54.8,"",4.0,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik180shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122253142|8122251618,school180.edusite.ru
"№ 147, ресурсный центр по гражданско-правовому образованию",../../pravo/147-resursnyij-tsentr-po-grazhdansko-pravovomu-obrazovaniyu/index.html,a277,krasnogvardejskij,"",54.6,"",0,Право,../data/shkola-spb.ru/cache/pravo147resursnyijtsentrpograzhdanskopravovomuobrazovaniyuindexhtml.htm,8125204034|8125203064,147spb.edusite.ru
Гимназия им. Александра Невского,../../sredneobrazovatelnaya-shkola/gimnaziya-im-aleksandra-nevskogo-193/index.html,a193,krasnogvardejskij,"",53.8,"",5.4,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolagimnaziyaimaleksandranevskogo193indexhtml.htm,8129803017|8129733444,an-gimnaz.ru
"№ 151, школа",../../sredneobrazovatelnaya-shkola/151-shkola/index.html,a278,krasnogvardejskij,2,53.4,"",5.6,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola151shkolaindexhtml.htm,8125218115,school151spb.jimdo.com
"№ 562, школа",../../sredneobrazovatelnaya-shkola/562-shkola/index.html,a303,krasnogvardejskij,"",53.2,"",4.5,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola562shkolaindexhtml.htm,8124175101,562spb.edusite.ru
"№ 143, школа с углубленным изучением английского языка",../../anglijskij-yazyik/143-shkola-s-uglublennyim-izucheniem-anglijskogo-yazyika/index.html,a276,krasnogvardejskij,1,52.9,"",5.8,Английский язык|Иностранные языки,../data/shkola-spb.ru/cache/anglijskijyazyik143shkolasuglublennyimizucheniemanglijskogoyazyikaindexhtml.htm,8122273148|8122272147,school143.edusite.ru
"№ 195, школа",../../sredneobrazovatelnaya-shkola/195-shkola/index.html,a290,krasnogvardejskij,1,52.8,"",1.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola195shkolaindexhtml.htm,8125201011,school195spb.narod.ru
"№ 191, школа с углубленным изучением немецкого языка",../../inostrannyie-yazyiki/191-shkola-s-uglublennyim-izucheniem-nemetskogo-yazyika/index.html,a289,krasnogvardejskij,"",52.2,"",6.2,Иностранные языки|Немецкий язык,../data/shkola-spb.ru/cache/inostrannyieyazyiki191shkolasuglublennyimizucheniemnemetskogoyazyikaindexhtml.htm,8125210034|8125213715,191spb.edusite.ru
Школа здоровья и индивидуального развития,../../sredneobrazovatelnaya-shkola/shkola-zdorovya-i-individualnogo-razvitiya/index.html,a309,krasnogvardejskij,"",52.2,"",6.1,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolashkolazdorovyaiindividualnogorazvitiyaindexhtml.htm,8125241535|8125216254,clpdospb.narod2.ru
"№ 133, школа с углубленным изучением французского языка",../../frantsuzskij-yazyik/133-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a272,krasnogvardejskij,"",52.0,"",3.8,Французский язык,../data/shkola-spb.ru/cache/frantsuzskijyazyik133shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8122224693|8122224182,school133.edusite.ru
"№ 134, школа",../../sredneobrazovatelnaya-shkola/134-shkola/index.html,a273,krasnogvardejskij,"",51.4,"",5.9,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola134shkolaindexhtml.htm,8125265719|8125266566,school-134.ru
"№ 490, школа с углубленным изучением иностранных языков",../../frantsuzskij-yazyik/490-shkola-s-uglublennyim-izucheniem-frantsuzskogo-yazyika/index.html,a297,krasnogvardejskij,"",50.7,"",4.3,Иностранные языки,../data/shkola-spb.ru/cache/frantsuzskijyazyik490shkolasuglublennyimizucheniemfrantsuzskogoyazyikaindexhtml.htm,8124445810|8124444342,sc490-spb.ru
"№ 129, школа",../../sredneobrazovatelnaya-shkola/129-shkola/index.html,a271,krasnogvardejskij,"",49.9,"",7.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola129shkolaindexhtml.htm,8122271595|8122272633,school129.ucoz.com
"№ 182, школа",../../sredneobrazovatelnaya-shkola/182-shkola/index.html,a286,krasnogvardejskij,"",49.1,"",4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola182shkolaindexhtml.htm,8125215825|8125215820,www.school182.ru
"№ 187, школа",../../sredneobrazovatelnaya-shkola/187-shkola/index.html,a287,krasnogvardejskij,"",49.0,"",6.3,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola187shkolaindexhtml.htm,8125205442|8125267209,https://sites.google.com/site/spbschool187
"АРИСТОС, лицей",../../sredneobrazovatelnaya-shkola/aristos-chastnaya-shkola-litsej/index.html,a311,krasnogvardejskij,"",48.8,"",6.4,Частная школа,../data/shkola-spb.ru/cache/sredneobrazovatelnayashkolaaristoschastnayashkolalitsejindexhtml.htm,8127163718|8122271375,www.aristos-spb.ru
"№ 125, школа",../../sredneobrazovatelnaya-shkola/125-shkola/index.html,a269,krasnogvardejskij,"",47.7,"",3.8,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola125shkolaindexhtml.htm,8124176134,school125.spb.ru
"№ 152, школа",../../sredneobrazovatelnaya-shkola/152-shkola/index.html,a279,krasnogvardejskij,"",47.3,"",8.0,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola152shkolaindexhtml.htm,8124440240|8124444118,school152-spb.narod.ru
"№ 140, школа",../../sredneobrazovatelnaya-shkola/140-shkola/index.html,a274,krasnogvardejskij,"",46.3,"",4.7,"",../data/shkola-spb.ru/cache/sredneobrazovatelnayashkola140shkolaindexhtml.htm,8122272007|8122272018|8122243601,school140.3dn.ru
"№ 2, Санкт-Петербургское Училище Олимпийского резерва (СПУОР)",../../sportivnaya-shkola/2-sankt-peterburgskoe-uchilische-olimpijskogo-rezerva/index.html,a813,krasnogvardejskij,"",44.5,"",0,Спортивная школа,../data/shkola-spb.ru/cache/sportivnayashkola2sanktpeterburgskoeuchilischeolimpijskogorezervaindexhtml.htm,8125278392,spbuor.ru
"УЧАСТИЕ, образовательный центр",../../drugoe/uchastie-obrazovatelnyij-tsentr/index.html,a310,krasnogvardejskij,"","","",0,Другое|Частная школа,../data/shkola-spb.ru/cache/drugoeuchastieobrazovatelnyijtsentrindexhtml.htm,8124443473|8124443862,fondedu.ru
